order_id,order_date,ship_date,delivery_date,customer_name,product_name,site_name,qty_m3,on_time_flag,in_full_flag,otif_flag,lead_time_days
ORD101932,2024-01-02,2024-01-05,2024-01-16,Saigon Builders,Timber Standard,Napier Port,67.2,0,1,0,14
ORD101933,2024-02-19,2024-02-24,2024-03-09,Saigon Builders,Pulp High Grade,Auckland Port,43.4,0,1,0,19
ORD101934,2025-12-16,2025-12-18,2025-12-31,Saigon Builders,Pulp Low Grade,Auckland Port,63.4,0,1,0,15
ORD101935,2025-01-23,2025-01-25,2025-02-13,NZ Timber Co,Timber Premium,Auckland Port,42.5,0,1,0,21
ORD101936,2024-03-01,2024-03-04,2024-03-18,Shanghai Wood Corp,Timber Standard,Auckland Port,51.5,0,1,0,17
ORD101937,2025-10-28,2025-11-04,2025-11-21,Shanghai Wood Corp,Timber Standard,Napier Port,51.3,0,1,0,24
ORD101938,2024-04-19,2024-04-22,2024-05-03,HB Lumber Ltd,Pulp Low Grade,Auckland Port,59.4,0,1,0,14
ORD101939,2025-02-23,2025-02-26,2025-03-15,Shanghai Wood Corp,Timber Premium,Auckland Port,44.5,0,1,0,20
ORD101940,2025-01-06,2025-01-10,2025-01-25,Shanghai Wood Corp,Log B22,Napier Port,43.9,0,1,0,19
ORD101941,2024-08-07,2024-08-08,2024-08-13,HB Lumber Ltd,Pulp Low Grade,Auckland Port,33.7,1,1,1,6
ORD101942,2024-05-13,2024-05-14,2024-05-26,Saigon Builders,Timber Premium,Auckland Port,51.7,0,1,0,13
ORD101943,2024-06-09,2024-06-12,2024-06-21,Tokyo Timber Group,Timber Standard,Napier Port,37.6,1,1,1,12
ORD101944,2024-12-01,2024-12-03,2024-12-09,Tokyo Timber Group,Timber Standard,Napier Port,50.4,1,1,1,8
ORD101945,2025-06-24,2025-06-26,2025-07-10,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,48.5,0,1,0,16
ORD101946,2024-05-18,2024-05-25,2024-06-11,Saigon Builders,Log B22,Auckland Port,55.8,0,1,0,24
ORD101947,2024-07-08,2024-07-14,2024-07-27,Tokyo Timber Group,Timber Standard,Napier Port,57.0,0,1,0,19
ORD101948,2024-04-26,2024-05-02,2024-05-16,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,43.8,0,1,0,20
ORD101949,2025-10-10,2025-10-11,2025-10-24,Shanghai Wood Corp,Timber Premium,Auckland Port,48.0,0,1,0,14
ORD101950,2025-10-25,2025-10-28,2025-11-01,Tokyo Timber Group,Timber Premium,Auckland Port,44.0,1,1,1,7
ORD101951,2024-07-09,2024-07-12,2024-07-19,Tokyo Timber Group,Timber Standard,Auckland Port,45.7,1,1,1,10
ORD101952,2024-09-15,2024-09-22,2024-09-26,Shanghai Wood Corp,Timber Standard,Auckland Port,44.4,1,1,1,11
ORD101953,2025-01-30,2025-01-31,2025-02-03,Tokyo Timber Group,Pulp High Grade,Auckland Port,56.2,1,1,1,4
ORD101954,2024-07-21,2024-07-28,2024-08-11,NZ Timber Co,Pulp High Grade,Auckland Port,51.8,0,1,0,21
ORD101955,2025-08-09,2025-08-11,2025-08-25,Saigon Builders,Timber Standard,Auckland Port,54.0,0,1,0,16
ORD101956,2024-06-19,2024-06-21,2024-07-01,Shanghai Wood Corp,Timber Standard,Napier Port,34.6,1,1,1,12
ORD101957,2024-12-20,2024-12-25,2025-01-14,HB Lumber Ltd,Pulp Low Grade,Napier Port,58.5,0,1,0,25
ORD101958,2024-04-07,2024-04-09,2024-04-18,Saigon Builders,Timber Standard,Napier Port,61.9,1,1,1,11
ORD101959,2024-11-30,2024-12-02,2024-12-15,Shanghai Wood Corp,Timber Standard,Napier Port,54.3,0,1,0,15
ORD101960,2025-10-15,2025-10-22,2025-11-06,NZ Timber Co,Log B22,Napier Port,38.5,0,1,0,22
ORD101961,2024-02-18,2024-02-19,2024-02-22,Tokyo Timber Group,Log A28,Auckland Port,53.6,1,1,1,4
ORD101962,2025-12-10,2025-12-13,2025-12-25,Saigon Builders,Timber Premium,Auckland Port,62.1,0,1,0,15
ORD101963,2024-01-16,2024-01-20,2024-01-30,Shanghai Wood Corp,Pulp High Grade,Napier Port,55.5,1,1,1,14
ORD101964,2025-06-21,2025-06-26,2025-07-06,Saigon Builders,Pulp High Grade,Napier Port,62.8,1,1,1,15
ORD101965,2025-07-14,2025-07-19,2025-08-03,Saigon Builders,Timber Premium,Napier Port,52.6,0,1,0,20
ORD101966,2025-11-22,2025-11-29,2025-12-09,Tokyo Timber Group,Pulp Low Grade,Auckland Port,50.8,1,1,1,17
ORD101967,2024-09-01,2024-09-04,2024-09-18,NZ Timber Co,Pulp High Grade,Auckland Port,29.3,0,1,0,17
ORD101968,2025-02-24,2025-02-28,2025-03-13,HB Lumber Ltd,Log B22,Napier Port,48.4,0,1,0,17
ORD101969,2024-03-05,2024-03-10,2024-03-27,Tokyo Timber Group,Timber Standard,Napier Port,39.6,0,1,0,22
ORD101970,2025-08-05,2025-08-09,2025-08-25,Tokyo Timber Group,Log B22,Auckland Port,41.0,0,1,0,20
ORD101971,2025-03-24,2025-03-31,2025-04-06,Tokyo Timber Group,Timber Standard,Napier Port,47.6,1,1,1,13
ORD101972,2024-12-26,2025-01-02,2025-01-15,HB Lumber Ltd,Timber Premium,Auckland Port,60.0,0,1,0,20
ORD101973,2025-03-17,2025-03-22,2025-04-03,NZ Timber Co,Pulp Low Grade,Auckland Port,55.1,0,1,0,17
ORD101974,2025-06-24,2025-07-01,2025-07-11,HB Lumber Ltd,Pulp Low Grade,Auckland Port,30.1,1,1,1,17
ORD101975,2024-09-07,2024-09-11,2024-09-21,Shanghai Wood Corp,Log B22,Auckland Port,47.4,1,1,1,14
ORD101976,2024-01-13,2024-01-15,2024-02-03,Tokyo Timber Group,Timber Premium,Napier Port,32.6,0,1,0,21
ORD101977,2024-05-12,2024-05-17,2024-05-27,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,53.6,1,1,1,15
ORD101978,2024-03-13,2024-03-14,2024-03-20,NZ Timber Co,Pulp Low Grade,Napier Port,50.5,1,1,1,7
ORD101979,2025-09-03,2025-09-07,2025-09-12,HB Lumber Ltd,Timber Premium,Auckland Port,34.0,1,1,1,9
ORD101980,2025-06-12,2025-06-15,2025-06-20,HB Lumber Ltd,Timber Standard,Napier Port,35.1,1,1,1,8
ORD101981,2025-02-26,2025-03-03,2025-03-14,NZ Timber Co,Log A28,Auckland Port,49.9,0,1,0,16
ORD101982,2025-11-02,2025-11-05,2025-11-18,Saigon Builders,Pulp Low Grade,Napier Port,64.4,0,1,0,16
ORD101983,2025-01-19,2025-01-23,2025-01-31,HB Lumber Ltd,Pulp Low Grade,Auckland Port,49.6,1,1,1,12
ORD101984,2025-11-04,2025-11-06,2025-11-25,Tokyo Timber Group,Log A28,Auckland Port,28.0,0,1,0,21
ORD101985,2025-10-21,2025-10-22,2025-11-08,Saigon Builders,Log B22,Auckland Port,53.3,0,1,0,18
ORD101986,2025-01-02,2025-01-09,2025-01-17,NZ Timber Co,Timber Standard,Auckland Port,38.8,1,1,1,15
ORD101987,2024-01-22,2024-01-27,2024-02-01,Tokyo Timber Group,Timber Standard,Auckland Port,35.5,1,1,1,10
ORD101988,2024-09-03,2024-09-04,2024-09-17,Shanghai Wood Corp,Pulp High Grade,Napier Port,55.3,0,1,0,14
ORD101989,2025-05-13,2025-05-16,2025-05-29,Saigon Builders,Timber Standard,Napier Port,65.5,0,1,0,16
ORD101990,2024-04-28,2024-05-02,2024-05-17,NZ Timber Co,Pulp High Grade,Napier Port,54.4,0,1,0,19
ORD101991,2024-08-18,2024-08-25,2024-09-03,Saigon Builders,Pulp Low Grade,Napier Port,71.5,1,1,1,16
ORD101992,2025-05-08,2025-05-13,2025-05-24,NZ Timber Co,Timber Standard,Napier Port,46.7,0,1,0,16
ORD101993,2024-11-11,2024-11-17,2024-12-01,Tokyo Timber Group,Pulp Low Grade,Auckland Port,45.6,0,1,0,20
ORD101994,2025-12-07,2025-12-10,2025-12-18,Shanghai Wood Corp,Log B22,Napier Port,44.0,1,1,1,11
ORD101995,2024-06-22,2024-06-28,2024-07-09,Shanghai Wood Corp,Timber Premium,Napier Port,33.0,0,1,0,17
ORD101996,2024-11-20,2024-11-21,2024-11-28,HB Lumber Ltd,Timber Standard,Napier Port,47.6,1,1,1,8
ORD101997,2024-03-13,2024-03-17,2024-04-05,NZ Timber Co,Timber Premium,Auckland Port,53.2,0,1,0,23
ORD101998,2024-11-11,2024-11-15,2024-12-02,NZ Timber Co,Pulp Low Grade,Auckland Port,45.8,0,0,0,21
ORD101999,2024-12-26,2024-12-27,2025-01-01,NZ Timber Co,Log A28,Auckland Port,46.4,1,1,1,6
ORD102000,2024-06-23,2024-06-29,2024-07-06,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,51.7,1,0,0,13
ORD102001,2025-04-30,2025-05-02,2025-05-15,Saigon Builders,Timber Standard,Napier Port,46.1,0,1,0,15
ORD102002,2024-12-30,2025-01-06,2025-01-15,Shanghai Wood Corp,Log A28,Auckland Port,56.3,1,1,1,16
ORD102003,2024-09-21,2024-09-25,2024-10-05,Tokyo Timber Group,Log B22,Auckland Port,48.7,1,1,1,14
ORD102004,2025-03-07,2025-03-14,2025-03-25,NZ Timber Co,Pulp High Grade,Napier Port,45.3,0,1,0,18
ORD102005,2025-01-29,2025-02-04,2025-02-12,Tokyo Timber Group,Log A28,Napier Port,63.3,1,1,1,14
ORD102006,2024-02-25,2024-02-26,2024-03-09,Tokyo Timber Group,Timber Standard,Napier Port,53.1,0,1,0,13
ORD102007,2024-04-05,2024-04-11,2024-04-23,Tokyo Timber Group,Pulp High Grade,Napier Port,46.1,0,0,0,18
ORD102008,2024-06-18,2024-06-23,2024-06-27,Shanghai Wood Corp,Log A28,Auckland Port,44.6,1,1,1,9
ORD102010,2025-07-07,2025-07-14,2025-07-29,Saigon Builders,Log B22,Auckland Port,58.7,0,1,0,22
ORD102011,2025-09-22,2025-09-26,2025-10-03,Tokyo Timber Group,Timber Standard,Napier Port,43.8,1,1,1,11
ORD102012,2025-07-27,2025-08-01,2025-08-06,HB Lumber Ltd,Timber Premium,Auckland Port,45.9,1,1,1,10
ORD102013,2024-11-12,2024-11-19,2024-11-27,Saigon Builders,Pulp Low Grade,Napier Port,38.1,1,1,1,15
ORD102014,2025-08-29,2025-09-03,2025-09-07,Shanghai Wood Corp,Timber Standard,Auckland Port,32.9,1,1,1,9
ORD102015,2024-12-29,2024-12-30,2025-01-04,Shanghai Wood Corp,Pulp Low Grade,Napier Port,54.0,1,1,1,6
ORD102016,2025-01-01,2025-01-03,2025-01-10,Shanghai Wood Corp,Log A28,Auckland Port,32.9,1,1,1,9
ORD102017,2024-10-31,2024-11-06,2024-11-09,Shanghai Wood Corp,Log B22,Napier Port,57.5,1,1,1,9
ORD102018,2024-02-07,2024-02-13,2024-02-22,Shanghai Wood Corp,Pulp High Grade,Auckland Port,36.9,1,1,1,15
ORD102019,2025-10-11,2025-10-17,2025-11-05,NZ Timber Co,Timber Standard,Auckland Port,51.2,0,1,0,25
ORD102020,2025-11-13,2025-11-18,2025-12-07,Saigon Builders,Log B22,Napier Port,41.6,0,1,0,24
ORD102021,2025-06-27,2025-06-29,2025-07-02,NZ Timber Co,Pulp High Grade,Napier Port,50.1,1,1,1,5
ORD102022,2025-02-12,2025-02-17,2025-02-22,Tokyo Timber Group,Timber Standard,Auckland Port,49.1,1,1,1,10
ORD102024,2025-07-21,2025-07-26,2025-08-15,Shanghai Wood Corp,Pulp High Grade,Napier Port,57.8,0,1,0,25
ORD102025,2024-01-14,2024-01-15,2024-01-19,HB Lumber Ltd,Timber Premium,Napier Port,48.3,1,1,1,5
ORD102026,2024-10-16,2024-10-17,2024-11-03,Tokyo Timber Group,Log A28,Napier Port,30.3,0,1,0,18
ORD102027,2024-04-17,2024-04-22,2024-05-11,Saigon Builders,Timber Standard,Napier Port,54.1,0,1,0,24
ORD102028,2024-01-27,2024-02-03,2024-02-23,NZ Timber Co,Timber Premium,Auckland Port,59.2,0,1,0,27
ORD102029,2024-01-09,2024-01-10,2024-01-23,NZ Timber Co,Log B22,Napier Port,51.3,0,1,0,14
ORD102030,2025-11-16,2025-11-17,2025-11-29,Saigon Builders,Log B22,Napier Port,64.6,0,1,0,13
ORD102031,2024-01-20,2024-01-25,2024-01-29,Tokyo Timber Group,Log A28,Auckland Port,46.3,1,1,1,9
ORD102032,2025-02-03,2025-02-08,2025-02-13,Tokyo Timber Group,Timber Standard,Napier Port,56.9,1,0,0,10
ORD102033,2025-02-09,2025-02-10,2025-02-24,Shanghai Wood Corp,Pulp Low Grade,Napier Port,53.5,0,1,0,15
ORD102034,2025-05-23,2025-05-26,2025-06-15,HB Lumber Ltd,Log A28,Napier Port,41.8,0,1,0,23
ORD102035,2025-04-25,2025-04-28,2025-05-03,Saigon Builders,Timber Standard,Auckland Port,48.9,1,1,1,8
ORD102036,2025-09-30,2025-10-03,2025-10-18,Shanghai Wood Corp,Pulp Low Grade,Napier Port,57.1,0,1,0,18
ORD102037,2024-03-15,2024-03-21,2024-04-09,Saigon Builders,Log A28,Auckland Port,47.1,0,1,0,25
ORD102038,2025-03-18,2025-03-25,2025-04-12,HB Lumber Ltd,Pulp High Grade,Napier Port,38.2,0,1,0,25
ORD102039,2025-01-30,2025-01-31,2025-02-15,Shanghai Wood Corp,Timber Standard,Auckland Port,60.4,0,1,0,16
ORD102040,2024-04-28,2024-05-02,2024-05-07,NZ Timber Co,Timber Standard,Auckland Port,23.2,1,1,1,9
ORD102041,2025-12-13,2025-12-19,2025-12-31,NZ Timber Co,Pulp Low Grade,Auckland Port,50.5,0,1,0,18
ORD102042,2024-08-21,2024-08-25,2024-09-12,HB Lumber Ltd,Pulp Low Grade,Napier Port,43.2,0,1,0,22
ORD102044,2024-07-26,2024-07-28,2024-08-07,Shanghai Wood Corp,Pulp High Grade,Auckland Port,45.9,1,1,1,12
ORD102045,2025-08-13,2025-08-17,2025-08-20,HB Lumber Ltd,Pulp High Grade,Napier Port,47.5,1,1,1,7
ORD102046,2024-06-01,2024-06-02,2024-06-14,Saigon Builders,Pulp Low Grade,Auckland Port,39.6,0,1,0,13
ORD102047,2024-10-17,2024-10-20,2024-11-05,HB Lumber Ltd,Pulp High Grade,Auckland Port,57.6,0,1,0,19
ORD102048,2024-06-04,2024-06-10,2024-06-30,Saigon Builders,Pulp High Grade,Auckland Port,54.6,0,1,0,26
ORD102049,2024-01-06,2024-01-13,2024-01-21,Tokyo Timber Group,Timber Standard,Napier Port,46.6,1,1,1,15
ORD102050,2024-08-01,2024-08-03,2024-08-19,NZ Timber Co,Log B22,Auckland Port,42.2,0,0,0,18
ORD102051,2025-08-26,2025-08-29,2025-09-14,Tokyo Timber Group,Log A28,Auckland Port,66.2,0,1,0,19
ORD102052,2025-09-27,2025-10-02,2025-10-09,Tokyo Timber Group,Log B22,Auckland Port,23.8,1,1,1,12
ORD102053,2025-07-20,2025-07-24,2025-07-29,NZ Timber Co,Timber Standard,Napier Port,44.9,1,1,1,9
ORD102054,2024-02-27,2024-02-29,2024-03-19,HB Lumber Ltd,Timber Standard,Napier Port,62.0,0,1,0,21
ORD102055,2024-06-28,2024-07-02,2024-07-08,NZ Timber Co,Timber Premium,Napier Port,43.1,1,1,1,10
ORD102056,2025-06-01,2025-06-02,2025-06-18,Saigon Builders,Pulp Low Grade,Auckland Port,38.7,0,1,0,17
ORD102057,2025-10-19,2025-10-23,2025-11-06,NZ Timber Co,Log B22,Napier Port,55.0,0,1,0,18
ORD102058,2024-10-04,2024-10-07,2024-10-11,HB Lumber Ltd,Log B22,Auckland Port,48.7,1,1,1,7
ORD102059,2024-03-22,2024-03-24,2024-04-01,NZ Timber Co,Log B22,Auckland Port,50.3,1,1,1,10
ORD102060,2024-12-25,2024-12-31,2025-01-18,Tokyo Timber Group,Log A28,Auckland Port,49.6,0,1,0,24
ORD102061,2024-02-21,2024-02-28,2024-03-04,Tokyo Timber Group,Pulp High Grade,Napier Port,52.6,1,1,1,12
ORD102062,2025-07-20,2025-07-23,2025-08-03,NZ Timber Co,Log B22,Napier Port,55.9,0,1,0,14
ORD102063,2024-06-17,2024-06-21,2024-07-06,Tokyo Timber Group,Log A28,Auckland Port,60.6,0,1,0,19
ORD102064,2025-01-23,2025-01-30,2025-02-18,NZ Timber Co,Timber Premium,Auckland Port,55.3,0,1,0,26
ORD102065,2024-09-29,2024-10-03,2024-10-23,HB Lumber Ltd,Timber Standard,Napier Port,53.7,0,1,0,24
ORD102066,2024-09-22,2024-09-26,2024-10-02,Shanghai Wood Corp,Timber Standard,Napier Port,57.8,1,0,0,10
ORD102067,2024-05-15,2024-05-20,2024-06-01,HB Lumber Ltd,Pulp Low Grade,Auckland Port,44.2,0,1,0,17
ORD102068,2024-09-03,2024-09-06,2024-09-22,Shanghai Wood Corp,Pulp Low Grade,Napier Port,43.5,0,1,0,19
ORD102069,2024-02-27,2024-02-29,2024-03-17,HB Lumber Ltd,Log B22,Napier Port,46.8,0,1,0,19
ORD102070,2024-02-14,2024-02-16,2024-03-04,NZ Timber Co,Pulp Low Grade,Auckland Port,46.8,0,1,0,19
ORD102071,2024-06-22,2024-06-24,2024-07-04,Tokyo Timber Group,Log A28,Auckland Port,53.2,1,1,1,12
ORD102072,2025-12-10,2025-12-17,2025-12-22,NZ Timber Co,Pulp Low Grade,Auckland Port,51.8,1,1,1,12
ORD102073,2025-01-11,2025-01-18,2025-02-04,NZ Timber Co,Timber Premium,Auckland Port,70.3,0,1,0,24
ORD102074,2024-05-09,2024-05-16,2024-05-30,HB Lumber Ltd,Pulp Low Grade,Auckland Port,49.4,0,1,0,21
ORD102075,2024-03-11,2024-03-14,2024-04-03,Saigon Builders,Timber Standard,Auckland Port,49.0,0,1,0,23
ORD102076,2024-11-01,2024-11-08,2024-11-14,Tokyo Timber Group,Log B22,Napier Port,33.9,1,1,1,13
ORD102078,2025-07-19,2025-07-23,2025-07-26,Saigon Builders,Timber Premium,Auckland Port,52.7,1,1,1,7
ORD102079,2024-06-06,2024-06-09,2024-06-19,Shanghai Wood Corp,Timber Premium,Napier Port,56.5,1,1,1,13
ORD102080,2024-06-16,2024-06-21,2024-06-30,NZ Timber Co,Pulp High Grade,Auckland Port,50.9,1,1,1,14
ORD102081,2025-04-16,2025-04-18,2025-04-24,Saigon Builders,Timber Premium,Auckland Port,50.8,1,1,1,8
ORD102082,2025-06-25,2025-06-27,2025-07-07,HB Lumber Ltd,Timber Premium,Auckland Port,65.1,1,1,1,12
ORD102083,2025-01-02,2025-01-07,2025-01-27,Shanghai Wood Corp,Pulp Low Grade,Napier Port,41.2,0,1,0,25
ORD102084,2024-05-24,2024-05-27,2024-06-13,Shanghai Wood Corp,Pulp High Grade,Auckland Port,37.0,0,1,0,20
ORD102085,2025-09-15,2025-09-18,2025-10-03,HB Lumber Ltd,Pulp High Grade,Auckland Port,55.3,0,1,0,18
ORD102086,2024-10-17,2024-10-19,2024-10-23,Saigon Builders,Log A28,Napier Port,33.6,1,1,1,6
ORD102087,2025-12-03,2025-12-09,2025-12-15,Shanghai Wood Corp,Log B22,Napier Port,56.4,1,1,1,12
ORD102088,2024-07-28,2024-07-30,2024-08-06,Saigon Builders,Pulp High Grade,Napier Port,48.4,1,1,1,9
ORD102089,2024-03-24,2024-03-27,2024-04-15,Saigon Builders,Log A28,Napier Port,43.3,0,1,0,22
ORD102090,2024-08-22,2024-08-29,2024-09-18,Tokyo Timber Group,Pulp High Grade,Auckland Port,45.7,0,1,0,27
ORD102091,2025-10-20,2025-10-21,2025-10-30,Saigon Builders,Pulp Low Grade,Auckland Port,41.8,1,1,1,10
ORD102092,2024-04-12,2024-04-14,2024-04-18,Shanghai Wood Corp,Pulp High Grade,Auckland Port,38.3,1,1,1,6
ORD102093,2025-10-01,2025-10-04,2025-10-14,Tokyo Timber Group,Log B22,Napier Port,59.3,1,1,1,13
ORD102094,2025-06-30,2025-07-02,2025-07-11,NZ Timber Co,Log A28,Napier Port,37.1,1,1,1,11
ORD102095,2025-06-25,2025-07-02,2025-07-11,Shanghai Wood Corp,Timber Standard,Napier Port,60.8,1,1,1,16
ORD102096,2025-09-10,2025-09-13,2025-09-22,Tokyo Timber Group,Timber Standard,Auckland Port,57.8,1,1,1,12
ORD102097,2024-04-25,2024-04-27,2024-05-15,Tokyo Timber Group,Pulp Low Grade,Napier Port,57.2,0,1,0,20
ORD102098,2024-05-15,2024-05-21,2024-06-08,NZ Timber Co,Timber Standard,Napier Port,47.0,0,1,0,24
ORD102099,2024-01-14,2024-01-20,2024-02-05,HB Lumber Ltd,Log A28,Auckland Port,49.2,0,1,0,22
ORD102100,2025-02-08,2025-02-11,2025-02-23,NZ Timber Co,Timber Standard,Napier Port,56.7,0,1,0,15
ORD102101,2024-10-30,2024-11-05,2024-11-14,Shanghai Wood Corp,Timber Premium,Auckland Port,62.0,1,1,1,15
ORD102102,2024-09-08,2024-09-15,2024-09-22,NZ Timber Co,Timber Premium,Auckland Port,42.4,1,1,1,14
ORD102103,2025-12-12,2025-12-13,2025-12-18,Tokyo Timber Group,Timber Standard,Auckland Port,46.0,1,1,1,6
ORD102104,2024-02-24,2024-02-27,2024-03-04,Shanghai Wood Corp,Log A28,Napier Port,37.3,1,1,1,9
ORD102105,2025-11-17,2025-11-23,2025-12-03,Saigon Builders,Log A28,Auckland Port,47.4,1,1,1,16
ORD102106,2025-11-21,2025-11-25,2025-12-08,NZ Timber Co,Pulp High Grade,Napier Port,38.6,0,1,0,17
ORD102107,2024-05-24,2024-05-28,2024-06-01,Tokyo Timber Group,Log B22,Auckland Port,37.6,1,1,1,8
ORD102108,2025-12-10,2025-12-16,2025-12-25,HB Lumber Ltd,Pulp Low Grade,Napier Port,44.4,1,1,1,15
ORD102109,2024-08-13,2024-08-15,2024-08-19,Shanghai Wood Corp,Timber Standard,Auckland Port,60.9,1,1,1,6
ORD102110,2024-07-13,2024-07-14,2024-07-19,NZ Timber Co,Log B22,Auckland Port,48.2,1,1,1,6
ORD102111,2024-05-21,2024-05-22,2024-06-04,Tokyo Timber Group,Pulp High Grade,Auckland Port,32.8,0,1,0,14
ORD102112,2025-09-28,2025-09-29,2025-10-04,HB Lumber Ltd,Timber Standard,Auckland Port,54.6,1,1,1,6
ORD102113,2024-03-05,2024-03-11,2024-03-30,Shanghai Wood Corp,Log B22,Napier Port,43.2,0,1,0,25
ORD102114,2025-04-22,2025-04-26,2025-05-02,Shanghai Wood Corp,Log A28,Auckland Port,70.2,1,1,1,10
ORD102115,2025-07-08,2025-07-12,2025-07-24,Shanghai Wood Corp,Timber Premium,Napier Port,53.8,0,1,0,16
ORD102116,2024-07-14,2024-07-17,2024-07-31,Saigon Builders,Log B22,Napier Port,49.1,0,1,0,17
ORD102117,2025-04-04,2025-04-06,2025-04-25,NZ Timber Co,Pulp Low Grade,Napier Port,30.7,0,1,0,21
ORD102118,2025-08-14,2025-08-19,2025-09-01,Shanghai Wood Corp,Pulp High Grade,Auckland Port,55.5,0,1,0,18
ORD102119,2024-09-04,2024-09-10,2024-09-27,HB Lumber Ltd,Log A28,Napier Port,47.5,0,1,0,23
ORD102120,2025-06-03,2025-06-05,2025-06-23,Tokyo Timber Group,Log B22,Napier Port,43.9,0,1,0,20
ORD102121,2024-08-25,2024-08-28,2024-09-12,Saigon Builders,Log B22,Napier Port,64.7,0,0,0,18
ORD102122,2024-10-03,2024-10-04,2024-10-11,Saigon Builders,Pulp High Grade,Auckland Port,41.7,1,1,1,8
ORD102123,2025-09-09,2025-09-10,2025-09-14,Saigon Builders,Timber Premium,Napier Port,42.7,1,1,1,5
ORD102124,2024-02-21,2024-02-23,2024-03-08,NZ Timber Co,Log A28,Auckland Port,51.8,0,1,0,16
ORD102125,2024-09-16,2024-09-21,2024-10-06,NZ Timber Co,Pulp Low Grade,Auckland Port,56.1,0,1,0,20
ORD102126,2025-06-06,2025-06-11,2025-06-27,NZ Timber Co,Log B22,Napier Port,69.2,0,1,0,21
ORD102127,2024-11-04,2024-11-06,2024-11-16,Saigon Builders,Pulp High Grade,Auckland Port,55.3,1,1,1,12
ORD102128,2024-12-30,2025-01-04,2025-01-23,Shanghai Wood Corp,Timber Premium,Auckland Port,38.5,0,1,0,24
ORD102129,2024-10-06,2024-10-11,2024-10-16,HB Lumber Ltd,Pulp Low Grade,Napier Port,58.3,1,1,1,10
ORD102130,2025-04-17,2025-04-24,2025-05-06,HB Lumber Ltd,Log B22,Napier Port,43.5,0,1,0,19
ORD102131,2025-01-18,2025-01-21,2025-02-01,Tokyo Timber Group,Pulp Low Grade,Auckland Port,64.1,0,1,0,14
ORD102132,2024-09-21,2024-09-28,2024-10-17,HB Lumber Ltd,Pulp Low Grade,Napier Port,58.4,0,1,0,26
ORD102133,2024-03-31,2024-04-05,2024-04-14,HB Lumber Ltd,Log B22,Napier Port,50.8,1,1,1,14
ORD102134,2025-06-28,2025-06-30,2025-07-20,NZ Timber Co,Log B22,Auckland Port,45.5,0,1,0,22
ORD102135,2025-01-01,2025-01-02,2025-01-10,NZ Timber Co,Log B22,Napier Port,47.8,1,1,1,9
ORD102136,2025-07-27,2025-07-29,2025-08-03,HB Lumber Ltd,Pulp High Grade,Napier Port,51.5,1,1,1,7
ORD102137,2025-01-08,2025-01-13,2025-01-28,Saigon Builders,Log B22,Auckland Port,58.1,0,1,0,20
ORD102138,2024-07-21,2024-07-24,2024-08-05,Saigon Builders,Timber Standard,Auckland Port,59.5,0,1,0,15
ORD102139,2024-11-05,2024-11-12,2024-11-29,HB Lumber Ltd,Pulp High Grade,Auckland Port,47.7,0,1,0,24
ORD102140,2024-08-02,2024-08-05,2024-08-22,Saigon Builders,Timber Standard,Auckland Port,51.7,0,1,0,20
ORD102141,2025-03-28,2025-04-03,2025-04-16,Saigon Builders,Timber Standard,Napier Port,50.0,0,1,0,19
ORD102142,2024-12-22,2024-12-28,2024-12-31,HB Lumber Ltd,Log B22,Napier Port,68.3,1,1,1,9
ORD102143,2024-07-13,2024-07-19,2024-07-24,Tokyo Timber Group,Timber Premium,Napier Port,48.8,1,1,1,11
ORD102144,2024-01-14,2024-01-21,2024-02-05,NZ Timber Co,Timber Standard,Napier Port,61.6,0,1,0,22
ORD102145,2024-11-05,2024-11-09,2024-11-29,NZ Timber Co,Timber Standard,Auckland Port,46.6,0,1,0,24
ORD102146,2025-03-30,2025-04-03,2025-04-12,HB Lumber Ltd,Log B22,Napier Port,38.1,1,1,1,13
ORD102147,2024-08-28,2024-08-29,2024-09-07,NZ Timber Co,Log B22,Napier Port,41.8,1,1,1,10
ORD102148,2024-06-19,2024-06-22,2024-07-09,NZ Timber Co,Timber Standard,Napier Port,63.5,0,1,0,20
ORD102149,2025-06-11,2025-06-15,2025-07-02,Saigon Builders,Timber Premium,Napier Port,59.1,0,1,0,21
ORD102150,2024-10-31,2024-11-01,2024-11-15,NZ Timber Co,Log A28,Auckland Port,61.9,0,1,0,15
ORD102151,2024-07-16,2024-07-18,2024-07-29,NZ Timber Co,Pulp Low Grade,Auckland Port,51.3,0,1,0,13
ORD102152,2025-04-07,2025-04-13,2025-04-22,HB Lumber Ltd,Timber Standard,Napier Port,46.8,1,1,1,15
ORD102153,2025-08-31,2025-09-06,2025-09-13,HB Lumber Ltd,Timber Premium,Auckland Port,51.1,1,1,1,13
ORD102154,2024-04-07,2024-04-13,2024-04-27,HB Lumber Ltd,Timber Premium,Napier Port,63.7,0,1,0,20
ORD102155,2024-09-03,2024-09-06,2024-09-11,Shanghai Wood Corp,Log B22,Napier Port,47.2,1,1,1,8
ORD102156,2025-01-20,2025-01-26,2025-02-14,NZ Timber Co,Log B22,Napier Port,50.1,0,1,0,25
