date,month,year,site_name,product_name,input_volume_m3,output_volume_m3,downtime_hours,energy_kwh,yield_pct
2025-03-23,3,2025,Mill B,Log A28,648.2,550.9,1.07,831.07,0.8498920086393088
2025-03-24,3,2025,Mill B,Log A28,670.7,570.1,1.04,862.69,0.8500074548978679
2025-03-25,3,2025,Mill B,Log A28,775.7,659.3,1.02,941.95,0.849941987881913
2025-03-26,3,2025,Mill B,Log A28,756.5,643.0,1.42,976.25,0.8499669530733642
2025-03-27,3,2025,Mill B,Log A28,680.2,578.2,1.13,735.62,0.8500441046750956
2025-03-28,3,2025,Mill B,Log A28,700.8,595.7,0.79,846.54,0.8500285388127855
2025-03-29,3,2025,Mill B,Log A28,736.7,626.2,1.24,1030.28,0.8500067870232116
2025-03-30,3,2025,Mill B,Log A28,687.0,583.9,1.43,853.41,0.8499272197962154
2025-03-31,3,2025,Mill B,Log A28,773.1,657.1,1.12,927.64,0.8499547277195706
2025-04-01,4,2025,Mill B,Log A28,741.2,630.0,1.24,1004.75,0.8499730167296276
2025-04-02,4,2025,Mill B,Log A28,589.3,500.9,0.34,754.02,0.8499915153572035
2025-04-03,4,2025,Mill B,Log A28,766.5,651.5,2.36,989.64,0.8499673842139596
2025-04-04,4,2025,Mill B,Log A28,715.9,608.5,1.75,1019.89,0.8499790473529822
2025-04-05,4,2025,Mill B,Log A28,619.1,526.3,1.67,732.62,0.8501049911161362
2025-04-06,4,2025,Mill B,Log A28,683.2,580.7,0.95,890.26,0.8499707259953162
2025-04-07,4,2025,Mill B,Log A28,590.4,501.9,1.39,681.05,0.8501016260162602
2025-04-08,4,2025,Mill B,Log A28,688.4,585.1,1.55,764.83,0.8499418942475305
2025-04-09,4,2025,Mill B,Log A28,696.0,591.6,0.67,1023.39,0.85
2025-04-10,4,2025,Mill B,Log A28,705.8,599.9,1.62,804.94,0.8499574950410882
2025-04-11,4,2025,Mill B,Log A28,732.6,622.7,0.0,958.86,0.84998634998635
2025-04-12,4,2025,Mill B,Log A28,751.6,638.9,1.09,954.94,0.8500532197977647
2025-04-13,4,2025,Mill B,Log A28,748.8,636.5,1.28,937.57,0.8500267094017094
2025-04-14,4,2025,Mill B,Log A28,694.3,590.2,1.53,996.03,0.8500648134812042
2025-04-15,4,2025,Mill B,Log A28,668.4,568.2,1.49,849.12,0.8500897666068223
2025-04-16,4,2025,Mill B,Log A28,665.6,565.8,1.86,872.46,0.850060096153846
2025-04-17,4,2025,Mill B,Log A28,709.2,602.9,0.85,879.14,0.8501128031584884
2025-04-18,4,2025,Mill B,Log A28,729.1,619.8,0.94,921.19,0.8500891510080921
2025-04-19,4,2025,Mill B,Log A28,705.1,599.3,2.1,998.51,0.8499503616508296
2025-04-20,4,2025,Mill B,Log A28,747.9,635.7,1.93,919.72,0.8499799438427598
2025-04-21,4,2025,Mill B,Log A28,740.5,629.5,1.17,1033.04,0.850101282916948
2025-04-22,4,2025,Mill B,Log A28,711.5,604.8,1.74,912.18,0.8500351370344342
2025-04-23,4,2025,Mill B,Log A28,687.6,584.5,1.33,836.47,0.8500581733566026
2025-04-24,4,2025,Mill B,Log A28,658.4,559.6,0.54,831.37,0.8499392466585662
2025-04-25,4,2025,Mill B,Log A28,667.6,567.5,0.66,890.41,0.8500599161174356
2025-04-26,4,2025,Mill B,Log A28,563.5,479.0,1.24,708.66,0.8500443655723159
2025-04-27,4,2025,Mill B,Log A28,684.8,582.1,0.8,872.55,0.8500292056074767
2025-04-28,4,2025,Mill B,Log A28,678.0,576.3,1.03,998.12,0.85
2025-04-29,4,2025,Mill B,Log A28,708.6,602.3,1.29,926.43,0.8499858876658198
2025-04-30,4,2025,Mill B,Log A28,667.6,567.4,0.34,777.09,0.8499101258238465
2025-05-01,5,2025,Mill B,Log A28,719.9,611.9,1.23,925.54,0.8499791637727462
2025-05-02,5,2025,Mill B,Log A28,776.1,659.7,2.0,1088.96,0.8500193274062621
2025-05-03,5,2025,Mill B,Log A28,700.5,595.4,0.85,958.24,0.8499643112062812
2025-05-04,5,2025,Mill B,Log A28,776.9,660.4,1.27,1092.15,0.8500450508430943
2025-05-05,5,2025,Mill B,Log A28,685.0,582.2,1.5,867.97,0.8499270072992702
2025-05-06,5,2025,Mill B,Log A28,728.8,619.5,2.14,990.7,0.8500274423710209
2025-05-07,5,2025,Mill B,Log A28,605.1,514.4,1.15,722.54,0.8501074202611137
2025-05-08,5,2025,Mill B,Log A28,663.8,564.3,1.25,824.99,0.8501054534498342
2025-05-09,5,2025,Mill B,Log A28,668.4,568.1,1.06,823.25,0.8499401555954519
2025-05-10,5,2025,Mill B,Log A28,628.6,534.4,0.57,736.54,0.8501431753102131
2025-05-11,5,2025,Mill B,Log A28,666.3,566.4,0.91,838.16,0.85006753714543
2025-05-12,5,2025,Mill B,Log A28,635.9,540.5,1.52,779.88,0.849976411385438
2025-05-13,5,2025,Mill B,Log A28,758.5,644.7,0.95,1050.9,0.8499670402109427
2025-05-14,5,2025,Mill B,Log A28,707.6,601.4,0.41,964.57,0.8499152063312605
2025-05-15,5,2025,Mill B,Log A28,793.6,674.6,0.8,1024.89,0.8500504032258065
2025-05-16,5,2025,Mill B,Log A28,690.6,587.0,0.8,964.9,0.8499855198378221
2025-05-17,5,2025,Mill B,Log A28,712.4,605.5,0.48,853.63,0.8499438517686693
2025-05-18,5,2025,Mill B,Log A28,705.9,600.0,1.12,930.38,0.8499787505312367
2025-05-19,5,2025,Mill B,Log A28,849.6,722.2,0.62,976.95,0.8500470809792844
2025-05-20,5,2025,Mill B,Log A28,676.8,575.3,1.23,833.52,0.8500295508274232
2025-05-21,5,2025,Mill B,Log A28,645.8,548.9,0.62,864.3,0.8499535459894705
2025-05-22,5,2025,Mill B,Log A28,758.4,644.7,1.3,943.37,0.8500791139240507
2025-05-23,5,2025,Mill B,Log A28,742.6,631.2,0.74,873.09,0.8499865338001616
2025-05-24,5,2025,Mill B,Log A28,630.5,536.0,0.5,860.48,0.8501189532117367
2025-05-25,5,2025,Mill B,Log A28,634.1,539.0,1.64,799.56,0.8500236555748304
2025-05-26,5,2025,Mill B,Log A28,732.4,622.5,1.62,963.06,0.8499453850354998
2025-05-27,5,2025,Mill B,Log A28,737.9,627.2,0.57,975.17,0.8499796720422822
2025-05-28,5,2025,Mill B,Log A28,786.9,668.8,2.36,1036.28,0.8499173973821323
2025-05-29,5,2025,Mill B,Log A28,685.5,582.7,1.11,810.86,0.850036469730124
2025-05-30,5,2025,Mill B,Log A28,758.2,644.5,0.66,944.19,0.8500395673964652
2025-05-31,5,2025,Mill B,Log A28,714.1,607.0,1.62,949.58,0.8500210054614199
2025-06-01,6,2025,Mill B,Log A28,575.5,489.2,1.33,738.91,0.8500434404865335
2025-06-02,6,2025,Mill B,Log A28,520.7,442.6,0.33,658.19,0.8500096024582293
2025-06-03,6,2025,Mill B,Log A28,527.0,447.9,0.5,676.63,0.8499051233396584
2025-06-04,6,2025,Mill B,Log A28,510.9,434.2,1.52,592.76,0.8498727735368957
2025-06-05,6,2025,Mill B,Log A28,466.2,396.3,0.7,578.98,0.8500643500643501
2025-06-06,6,2025,Mill B,Log A28,440.3,374.3,1.8,531.12,0.8501022030433795
2025-06-07,6,2025,Mill B,Log A28,443.2,376.7,1.27,537.88,0.8499548736462094
2025-06-08,6,2025,Mill B,Log A28,508.4,432.2,1.52,681.24,0.8501180173092053
2025-06-09,6,2025,Mill B,Log A28,558.5,474.7,1.39,653.12,0.8499552372426141
2025-06-10,6,2025,Mill B,Log A28,478.3,406.5,1.05,683.32,0.8498850094083211
2025-06-11,6,2025,Mill B,Log A28,450.2,382.6,1.22,578.45,0.8498445135495336
2025-06-12,6,2025,Mill B,Log A28,520.4,442.3,0.0,654.57,0.849923136049193
2025-06-13,6,2025,Mill B,Log A28,436.8,371.3,1.95,498.67,0.8500457875457875
2025-06-14,6,2025,Mill B,Log A28,474.3,403.1,1.28,627.58,0.8498840396373604
2025-06-15,6,2025,Mill B,Log A28,372.3,316.4,1.11,458.77,0.8498522696749932
2025-06-16,6,2025,Mill B,Log A28,592.0,503.2,0.38,757.36,0.85
2025-06-17,6,2025,Mill B,Log A28,464.1,394.4,1.65,552.85,0.8498168498168497
2025-06-18,6,2025,Mill B,Log A28,513.3,436.3,0.92,681.78,0.8499902591077344
2025-06-19,6,2025,Mill B,Log A28,348.1,295.9,1.14,463.69,0.8500430910657856
2025-06-20,6,2025,Mill B,Log A28,495.0,420.7,0.48,681.85,0.8498989898989898
2025-06-21,6,2025,Mill B,Log A28,523.7,445.1,0.74,656.32,0.8499140729425243
2025-06-22,6,2025,Mill B,Log A28,403.8,343.2,2.02,452.04,0.849925705794948
2025-06-23,6,2025,Mill B,Log A28,539.8,458.8,1.59,689.48,0.8499444238606892
2025-06-24,6,2025,Mill B,Log A28,490.8,417.2,2.34,684.75,0.850040749796251
2025-06-25,6,2025,Mill B,Log A28,464.2,394.6,1.57,580.13,0.8500646273158122
2025-06-26,6,2025,Mill B,Log A28,558.9,475.1,0.0,734.31,0.850062623009483
2025-06-27,6,2025,Mill B,Log A28,436.4,371.0,1.65,588.4,0.8501374885426215
2025-06-28,6,2025,Mill B,Log A28,503.2,427.7,0.28,727.39,0.849960254372019
2025-06-29,6,2025,Mill B,Log A28,546.1,464.2,1.22,688.14,0.8500274674967954
2025-06-30,6,2025,Mill B,Log A28,522.6,444.2,1.39,779.5,0.849980864906238
2025-07-01,7,2025,Mill B,Log A28,486.3,413.3,1.52,607.92,0.8498869010898622
2025-07-02,7,2025,Mill B,Log A28,460.6,391.5,1.64,529.67,0.8499782891880155
2025-07-03,7,2025,Mill B,Log A28,426.2,362.3,1.03,521.27,0.8500703894885031
2025-07-04,7,2025,Mill B,Log A28,568.6,483.3,1.43,712.04,0.8499824129440732
2025-07-05,7,2025,Mill B,Log A28,534.1,454.0,1.48,687.45,0.8500280846283467
2025-07-06,7,2025,Mill B,Log A28,533.1,453.1,1.6,620.32,0.849934346276496
2025-07-07,7,2025,Mill B,Log A28,462.2,392.9,1.63,633.95,0.850064906966681
2025-07-08,7,2025,Mill B,Log A28,471.3,400.6,1.17,618.81,0.8499893910460429
2025-07-09,7,2025,Mill B,Log A28,482.6,410.2,0.62,566.18,0.8499792789059262
2025-07-10,7,2025,Mill B,Log A28,514.6,437.4,5.0,647.28,0.8499805674310142
2025-07-11,7,2025,Mill B,Log A28,454.7,386.5,1.06,625.41,0.8500109962612712
2025-07-12,7,2025,Mill B,Log A28,486.4,413.5,0.89,590.93,0.850123355263158
2025-07-13,7,2025,Mill B,Log A28,526.4,447.4,1.43,673.29,0.8499240121580547
2025-07-14,7,2025,Mill B,Log A28,447.5,380.4,1.18,495.31,0.8500558659217876
2025-07-15,7,2025,Mill B,Log A28,492.5,418.6,0.82,607.73,0.8499492385786802
2025-07-16,7,2025,Mill B,Log A28,553.3,470.3,0.73,767.18,0.849990963311043
2025-07-17,7,2025,Mill B,Log A28,561.1,476.9,0.64,631.05,0.8499376225271786
2025-07-18,7,2025,Mill B,Log A28,486.4,413.4,1.38,582.45,0.8499177631578947
2025-07-19,7,2025,Mill B,Log A28,496.1,421.7,0.82,586.18,0.8500302358395484
2025-07-20,7,2025,Mill B,Log A28,532.1,452.3,0.97,640.67,0.8500281901898139
2025-07-21,7,2025,Mill B,Log A28,380.9,323.8,0.82,484.24,0.8500918876345498
2025-07-22,7,2025,Mill B,Log A28,520.0,442.0,1.01,710.47,0.85
2025-07-23,7,2025,Mill B,Log A28,479.8,407.9,1.29,612.38,0.850145894122551
2025-07-24,7,2025,Mill B,Log A28,374.0,317.9,1.02,438.33,0.85
2025-07-25,7,2025,Mill B,Log A28,464.2,394.5,1.11,564.85,0.8498492029297716
2025-07-26,7,2025,Mill B,Log A28,475.8,404.4,1.63,546.25,0.849936948297604
2025-07-27,7,2025,Mill B,Log A28,485.3,412.5,0.85,718.31,0.8499896970945806
2025-07-28,7,2025,Mill B,Log A28,510.1,433.6,1.38,712.18,0.8500294059988238
2025-07-29,7,2025,Mill B,Log A28,408.7,347.4,0.01,501.54,0.8500122339124051
2025-07-30,7,2025,Mill B,Log A28,467.6,397.5,0.75,600.36,0.8500855431993156
2025-07-31,7,2025,Mill B,Log A28,494.7,420.5,0.21,673.13,0.8500101071356377
2025-08-01,8,2025,Mill B,Log A28,485.4,412.6,0.57,628.99,0.8500206015657191
2025-08-02,8,2025,Mill B,Log A28,511.9,435.1,0.89,637.85,0.8499706974018364
2025-08-03,8,2025,Mill B,Log A28,459.7,390.7,0.33,616.14,0.849902110071786
2025-08-04,8,2025,Mill B,Log A28,494.7,420.5,1.25,613.69,0.8500101071356377
2025-08-05,8,2025,Mill B,Log A28,389.9,331.4,0.81,542.82,0.8499615285970762
2025-08-06,8,2025,Mill B,Log A28,578.1,491.4,0.8,736.86,0.8500259470679813
2025-08-07,8,2025,Mill B,Log A28,319.4,271.5,1.66,412.55,0.8500313087038197
2025-08-08,8,2025,Mill B,Log A28,559.6,475.6,1.48,733.73,0.8498927805575411
2025-08-09,8,2025,Mill B,Log A28,445.3,378.5,1.73,587.29,0.8499887716146418
2025-08-10,8,2025,Mill B,Log A28,425.1,361.3,0.93,536.83,0.8499176664314279
2025-08-11,8,2025,Mill B,Log A28,495.5,421.2,1.23,638.93,0.850050454086781
2025-08-12,8,2025,Mill B,Log A28,500.1,425.1,0.61,604.93,0.8500299940011997
2025-08-13,8,2025,Mill B,Log A28,451.8,384.0,1.3,517.68,0.849933598937583
2025-08-14,8,2025,Mill B,Log A28,477.4,405.8,1.16,647.0,0.8500209467951404
2025-08-15,8,2025,Mill B,Log A28,490.6,417.0,1.83,585.12,0.8499796167957603
2025-08-16,8,2025,Mill B,Log A28,491.2,417.5,0.15,710.74,0.8499592833876222
2025-08-17,8,2025,Mill B,Log A28,615.1,522.9,0.35,743.96,0.8501056738741667
2025-08-18,8,2025,Mill B,Log A28,425.0,361.2,1.33,558.34,0.8498823529411764
2025-08-19,8,2025,Mill B,Log A28,483.4,410.9,0.55,587.92,0.8500206868018204
2025-08-20,8,2025,Mill B,Log A28,505.2,429.4,0.44,622.5,0.8499604117181314
2025-08-21,8,2025,Mill B,Log A28,526.2,447.2,1.34,672.63,0.8498669707335613
2025-08-22,8,2025,Mill B,Log A28,399.8,339.9,1.08,515.71,0.8501750875437718
2025-08-23,8,2025,Mill B,Log A28,573.6,487.6,1.4,703.16,0.8500697350069735
2025-08-24,8,2025,Mill B,Log A28,451.0,383.3,2.05,572.6,0.849889135254989
2025-08-25,8,2025,Mill B,Log A28,522.1,443.8,0.26,640.21,0.8500287301283279
2025-08-26,8,2025,Mill B,Log A28,555.4,472.1,1.56,648.97,0.8500180050414117
2025-08-27,8,2025,Mill B,Log A28,397.9,338.2,1.05,564.52,0.8499623020859512
2025-08-28,8,2025,Mill B,Log A28,493.0,419.1,0.48,592.89,0.8501014198782962
2025-08-29,8,2025,Mill B,Log A28,407.2,346.1,0.59,559.91,0.849950884086444
2025-08-30,8,2025,Mill B,Log A28,432.7,367.8,1.11,567.83,0.8500115553501272
2025-08-31,8,2025,Mill B,Log A28,486.5,413.5,1.52,677.95,0.8499486125385406
2025-09-01,9,2025,Mill B,Log A28,664.1,564.5,0.6,769.46,0.8500225869597952
2025-09-02,9,2025,Mill B,Log A28,707.4,601.3,1.16,858.9,0.8500141362736782
2025-09-03,9,2025,Mill B,Log A28,734.2,624.1,1.88,1023.87,0.8500408608008717
2025-09-04,9,2025,Mill B,Log A28,657.8,559.2,0.78,859.86,0.8501064153238067
2025-09-05,9,2025,Mill B,Log A28,701.1,595.9,1.68,1047.36,0.8499500784481528
2025-09-06,9,2025,Mill B,Log A28,764.5,649.8,1.19,869.56,0.8499672988881621
2025-09-07,9,2025,Mill B,Log A28,837.5,711.8,1.44,998.03,0.849910447761194
2025-09-08,9,2025,Mill B,Log A28,607.8,516.7,1.28,729.82,0.8501151694636395
2025-09-09,9,2025,Mill B,Log A28,670.3,569.7,1.22,903.23,0.8499179471878264
2025-09-10,9,2025,Mill B,Log A28,744.2,632.6,0.55,1011.1,0.8500403117441547
2025-09-11,9,2025,Mill B,Log A28,698.1,593.4,1.55,906.77,0.8500214868929952
2025-09-12,9,2025,Mill B,Log A28,693.3,589.3,0.8,777.58,0.8499927881148132
2025-09-13,9,2025,Mill B,Log A28,677.3,575.7,0.5,777.88,0.8499926177469365
2025-09-14,9,2025,Mill B,Log A28,757.7,644.1,0.4,993.89,0.8500725880955523
2025-09-15,9,2025,Mill B,Log A28,653.8,555.8,1.83,864.25,0.8501070663811563
2025-09-16,9,2025,Mill B,Log A28,678.0,576.3,1.19,852.75,0.85
2025-09-17,9,2025,Mill B,Log A28,752.0,639.2,1.0,905.18,0.8500000000000001
2025-09-18,9,2025,Mill B,Log A28,703.4,597.9,1.58,855.21,0.8500142166619278
2025-09-19,9,2025,Mill B,Log A28,689.9,586.4,0.9,994.79,0.8499782577185099
2025-09-20,9,2025,Mill B,Log A28,741.6,630.4,0.48,902.97,0.8500539374325782
2025-09-21,9,2025,Mill B,Log A28,687.6,584.4,1.52,750.15,0.849912739965096
2025-09-22,9,2025,Mill B,Log A28,661.2,562.0,0.45,874.95,0.8499697519661221
2025-09-23,9,2025,Mill B,Log A28,693.9,589.8,0.42,968.96,0.849978383052313
2025-09-24,9,2025,Mill B,Log A28,724.2,615.6,0.46,856.07,0.8500414250207124
2025-09-25,9,2025,Mill B,Log A28,667.8,567.7,0.91,853.37,0.8501048218029351
2025-09-26,9,2025,Mill B,Log A28,742.7,631.3,1.78,978.76,0.8500067321933484
2025-09-27,9,2025,Mill B,Log A28,601.7,511.4,0.61,794.72,0.8499252118996177
2025-09-28,9,2025,Mill B,Log A28,665.8,565.9,1.41,937.57,0.8499549414238511
2025-09-29,9,2025,Mill B,Log A28,707.8,601.7,0.55,839.87,0.8500988979937837
2025-09-30,9,2025,Mill B,Log A28,642.1,545.8,5.51,887.18,0.85002336084722
2025-10-01,10,2025,Mill B,Log A28,720.1,612.1,5.51,965.52,0.8500208304402166
2025-10-02,10,2025,Mill B,Log A28,636.7,541.2,0.59,819.28,0.85000785299199
2025-10-03,10,2025,Mill B,Log A28,754.9,641.7,1.29,951.7,0.8500463637567891
2025-10-04,10,2025,Mill B,Log A28,651.4,553.7,1.12,863.63,0.8500153515505067
2025-10-05,10,2025,Mill B,Log A28,721.4,613.2,1.33,948.35,0.8500138619351262
2025-10-06,10,2025,Mill B,Log A28,664.0,564.4,0.29,826.26,0.85
2025-10-07,10,2025,Mill B,Log A28,698.8,594.0,1.2,896.97,0.8500286204922726
2025-10-08,10,2025,Mill B,Log A28,693.9,589.8,1.1,845.67,0.849978383052313
2025-10-09,10,2025,Mill B,Log A28,751.1,638.4,0.76,921.54,0.8499534016775395
2025-10-10,10,2025,Mill B,Log A28,762.0,647.7,0.12,1023.09,0.8500000000000001
2025-10-11,10,2025,Mill B,Log A28,703.4,597.9,1.7,889.87,0.8500142166619278
2025-10-12,10,2025,Mill B,Log A28,637.5,541.9,0.68,957.56,0.8500392156862745
2025-10-13,10,2025,Mill B,Log A28,714.3,607.2,1.5,789.07,0.8500629987400253
2025-10-14,10,2025,Mill B,Log A28,677.0,575.4,0.45,921.0,0.8499261447562777
2025-10-15,10,2025,Mill B,Log A28,614.6,522.4,0.78,900.58,0.8499837292547998
2025-10-16,10,2025,Mill B,Log A28,721.1,612.9,0.92,991.19,0.8499514630425737
2025-10-17,10,2025,Mill B,Log A28,716.1,608.7,0.61,855.89,0.8500209467951404
2025-10-18,10,2025,Mill B,Log A28,750.4,637.8,1.55,924.39,0.8499466950959488
2025-10-19,10,2025,Mill B,Log A28,697.4,592.8,1.33,904.38,0.8500143389733295
2025-10-20,10,2025,Mill B,Log A28,721.2,613.0,1.28,890.13,0.8499722684414863
2025-10-21,10,2025,Mill B,Log A28,700.5,595.4,0.82,931.37,0.8499643112062812
2025-10-22,10,2025,Mill B,Log A28,684.6,581.9,1.73,914.32,0.8499853929301782
2025-10-23,10,2025,Mill B,Log A28,713.0,606.1,0.63,851.26,0.850070126227209
2025-10-24,10,2025,Mill B,Log A28,715.7,608.3,0.69,951.97,0.8499371244935028
2025-10-25,10,2025,Mill B,Log A28,732.2,622.4,0.35,857.14,0.8500409724119092
2025-10-26,10,2025,Mill B,Log A28,747.8,635.7,1.06,1064.95,0.8500936079165553
2025-10-27,10,2025,Mill B,Log A28,681.1,578.9,0.42,896.43,0.8499486125385405
2025-10-28,10,2025,Mill B,Log A28,701.9,596.6,1.27,933.39,0.8499786294343924
2025-10-29,10,2025,Mill B,Log A28,757.4,643.8,0.0,813.74,0.8500132030631106
2025-10-30,10,2025,Mill B,Log A28,687.0,584.0,1.07,970.99,0.8500727802037845
2025-10-31,10,2025,Mill B,Log A28,683.2,580.7,1.42,934.44,0.8499707259953162
2025-11-01,11,2025,Mill B,Log A28,703.2,597.7,1.83,886.18,0.8499715585893061
2025-11-02,11,2025,Mill B,Log A28,796.8,677.3,0.55,1017.15,0.8500251004016064
2025-11-03,11,2025,Mill B,Log A28,766.6,651.6,0.92,972.68,0.849986955387425
2025-11-04,11,2025,Mill B,Log A28,659.3,560.4,1.45,816.49,0.849992416198999
2025-11-05,11,2025,Mill B,Log A28,722.4,614.0,1.33,1035.83,0.8499446290143965
2025-11-06,11,2025,Mill B,Log A28,800.3,680.2,0.64,978.37,0.8499312757715858
2025-11-07,11,2025,Mill B,Log A28,743.2,631.7,0.74,827.08,0.84997308934338
2025-11-08,11,2025,Mill B,Log A28,741.5,630.3,1.56,1022.29,0.8500337154416723
2025-11-09,11,2025,Mill B,Log A28,669.0,568.7,1.16,707.04,0.8500747384155457
2025-11-10,11,2025,Mill B,Log A28,714.0,606.9,0.42,953.8,0.85
2025-11-11,11,2025,Mill B,Log A28,781.6,664.4,0.91,986.66,0.8500511770726714
2025-11-12,11,2025,Mill B,Log A28,747.9,635.7,2.15,933.59,0.8499799438427598
2025-11-13,11,2025,Mill B,Log A28,738.5,627.7,1.79,936.95,0.8499661475964794
2025-11-14,11,2025,Mill B,Log A28,740.2,629.2,1.64,863.53,0.8500405295865983
2025-11-15,11,2025,Mill B,Log A28,615.4,523.1,1.5,715.86,0.8500162495937602
2025-11-16,11,2025,Mill B,Log A28,686.0,583.1,1.42,877.36,0.85
2025-11-17,11,2025,Mill B,Log A28,755.6,642.2,1.0,929.54,0.8499205929062996
2025-11-18,11,2025,Mill B,Log A28,672.5,571.6,0.83,892.35,0.8499628252788104
2025-11-19,11,2025,Mill B,Log A28,746.0,634.1,1.08,930.86,0.85
2025-11-20,11,2025,Mill B,Log A28,760.4,646.3,0.82,903.55,0.849947396107312
2025-11-21,11,2025,Mill B,Log A28,577.7,491.0,1.56,797.04,0.8499221048987363
2025-11-22,11,2025,Mill B,Log A28,653.5,555.5,1.29,735.26,0.8500382555470544
2025-11-23,11,2025,Mill B,Log A28,764.9,650.2,1.11,922.39,0.8500457576153746
2025-11-24,11,2025,Mill B,Log A28,637.9,542.2,0.47,747.58,0.8499764853425302
2025-11-25,11,2025,Mill B,Log A28,647.3,550.2,0.76,947.49,0.849992275606365
2025-11-26,11,2025,Mill B,Log A28,783.2,665.7,1.85,946.78,0.8499744637385087
2025-11-27,11,2025,Mill B,Log A28,652.5,554.6,0.83,874.54,0.8499616858237549
2025-11-28,11,2025,Mill B,Log A28,692.4,588.5,1.65,902.07,0.849942229924899
2025-11-29,11,2025,Mill B,Log A28,673.6,572.5,1.09,837.35,0.8499109263657957
2025-11-30,11,2025,Mill B,Log A28,704.9,599.2,1.55,909.07,0.8500496524329693
2025-12-01,12,2025,Mill B,Log A28,696.9,592.3,0.96,878.23,0.8499067298034151
2025-12-02,12,2025,Mill B,Log A28,785.9,668.0,0.62,1055.95,0.8499809136022395
2025-12-03,12,2025,Mill B,Log A28,834.8,709.6,5.54,1118.45,0.8500239578342118
2025-12-04,12,2025,Mill B,Log A28,875.0,743.7,0.31,1156.37,0.8499428571428572
2025-12-05,12,2025,Mill B,Log A28,861.1,731.9,1.99,1170.76,0.8499593543142492
2025-12-06,12,2025,Mill B,Log A28,820.6,697.5,1.32,1108.0,0.8499878137947843
2025-12-07,12,2025,Mill B,Log A28,889.5,756.1,1.34,1016.05,0.8500281056773469
2025-12-08,12,2025,Mill B,Log A28,844.6,717.9,1.39,967.9,0.8499881600757755
2025-12-09,12,2025,Mill B,Log A28,725.6,616.7,1.79,930.15,0.849917309812569
2025-12-10,12,2025,Mill B,Log A28,771.3,655.6,1.84,857.32,0.8499935174380916
2025-12-11,12,2025,Mill B,Log A28,948.2,806.0,1.62,1041.03,0.8500316388947479
2025-12-12,12,2025,Mill B,Log A28,816.8,694.3,1.41,1030.86,0.850024485798237
2025-12-13,12,2025,Mill B,Log A28,913.9,776.8,0.99,1189.66,0.8499835868256921
2025-12-14,12,2025,Mill B,Log A28,775.5,659.1,1.24,1109.1,0.8499032882011606
2025-12-15,12,2025,Mill B,Log A28,942.3,801.0,1.43,1102.07,0.8500477554918816
2025-12-16,12,2025,Mill B,Log A28,817.8,695.1,0.61,970.82,0.8499633162142334
2025-12-17,12,2025,Mill B,Log A28,881.4,749.2,0.49,1109.98,0.8500113455865669
2025-12-18,12,2025,Mill B,Log A28,737.4,626.8,0.57,939.16,0.8500135611608354
2025-12-19,12,2025,Mill B,Log A28,888.5,755.2,2.03,1154.79,0.8499718626899269
2025-12-20,12,2025,Mill B,Log A28,915.5,778.2,1.13,989.09,0.8500273074822502
2025-12-21,12,2025,Mill B,Log A28,914.0,776.9,0.0,1200.07,0.85
2025-12-22,12,2025,Mill B,Log A28,848.6,721.3,1.19,1185.54,0.849988215884987
2025-12-23,12,2025,Mill B,Log A28,909.4,773.0,0.83,1120.32,0.8500109962612712
2025-12-24,12,2025,Mill B,Log A28,804.9,684.2,1.72,882.59,0.8500434836625669
2025-12-25,12,2025,Mill B,Log A28,829.6,705.2,1.59,1067.69,0.8500482160077146
2025-12-26,12,2025,Mill B,Log A28,756.8,643.3,0.99,1046.05,0.8500264270613108
2025-12-27,12,2025,Mill B,Log A28,882.9,750.5,0.65,1213.56,0.8500396420885717
2025-12-28,12,2025,Mill B,Log A28,793.9,674.8,0.87,1088.21,0.8499811059327371
2025-12-29,12,2025,Mill B,Log A28,872.8,741.9,0.57,924.1,0.8500229147571036
2025-12-30,12,2025,Mill B,Log A28,877.3,745.7,0.65,1124.66,0.8499943006953152
2025-12-31,12,2025,Mill B,Log A28,867.7,737.5,0.37,1088.82,0.8499481387576351
2024-01-01,1,2024,Mill B,Log B22,922.4,784.0,0.64,1205.85,0.849956634865568
2024-01-02,1,2024,Mill B,Log B22,841.9,715.6,0.4,1050.64,0.8499821831571446
2024-01-03,1,2024,Mill B,Log B22,857.1,728.5,0.75,1113.9,0.8499591646248978
2024-01-04,1,2024,Mill B,Log B22,950.3,807.7,1.34,1173.46,0.8499421235399348
2024-01-05,1,2024,Mill B,Log B22,803.9,683.3,1.18,938.69,0.8499813409628063
2024-01-06,1,2024,Mill B,Log B22,880.7,748.6,1.12,1138.85,0.850005677302146
2024-01-07,1,2024,Mill B,Log B22,846.4,719.4,1.45,950.21,0.849952741020794
2024-01-08,1,2024,Mill B,Log B22,762.4,648.0,0.7,1026.77,0.8499475341028332
2024-01-09,1,2024,Mill B,Log B22,877.1,745.5,0.2,1109.47,0.8499600957701516
2024-01-10,1,2024,Mill B,Log B22,726.7,617.7,1.62,813.7,0.8500068804183294
2024-01-11,1,2024,Mill B,Log B22,910.9,774.3,1.43,1201.49,0.850038423537161
2024-01-12,1,2024,Mill B,Log B22,808.0,686.8,0.36,966.83,0.85
2024-01-13,1,2024,Mill B,Log B22,907.5,771.4,1.25,1199.54,0.8500275482093663
