date_key,site_key,product_key,input_volume_m3,output_volume_m3,downtime_hours,shift_hours,energy_kwh
20250101,4,1,897.4,762.8,0.46,24,1064.23
20250102,4,1,800.9,680.7,0.51,24,1005.98
20250103,4,1,829.4,705.0,1.09,24,1097.0
20250104,4,1,832.7,707.8,1.26,24,1010.81
20250105,4,1,860.1,731.1,1.45,24,1184.39
20250106,4,1,888.7,755.4,0.95,24,1136.98
20250107,4,1,884.0,751.4,0.44,24,1204.16
20250108,4,1,801.6,681.4,0.9,24,943.74
20250109,4,1,809.6,688.2,0.98,24,986.27
20250110,4,1,841.0,714.8,0.74,24,1046.31
20250111,4,1,916.6,779.1,1.11,24,1174.03
20250112,4,1,836.1,710.7,1.66,24,1040.38
20250113,4,1,825.0,701.2,1.39,24,1118.85
20250114,4,1,819.6,696.6,0.81,24,978.96
20250115,4,1,952.2,809.4,0.57,24,1087.54
20250116,4,1,786.6,668.6,0.32,24,1030.35
20250117,4,1,841.2,715.0,0.76,24,1201.38
20250118,4,1,835.5,710.2,1.62,24,1090.79
20250119,4,1,819.2,696.3,0.88,24,1135.75
20250120,4,1,822.0,698.7,0.6,24,1073.92
20250121,4,1,771.9,656.1,0.58,24,968.86
20250122,4,1,850.1,722.6,0.11,24,1133.15
20250123,4,1,807.0,686.0,1.0,24,1048.62
20250124,4,1,884.4,751.7,1.54,24,1182.75
20250125,4,1,854.3,726.1,0.5,24,1151.92
20250126,4,1,746.2,634.3,1.55,24,991.41
20250127,4,1,858.9,730.1,1.36,24,1150.31
20250128,4,1,895.8,761.4,1.45,24,1061.77
20250129,4,1,804.7,684.0,0.65,24,1103.86
20250130,4,1,847.1,720.1,1.24,24,1202.32
20250131,4,1,745.1,633.4,1.94,24,1018.55
20250201,4,1,941.2,800.0,1.13,24,1288.42
20250202,4,1,917.0,779.4,1.01,24,1035.47
20250203,4,1,851.4,723.7,1.57,24,1040.36
20250204,4,1,738.6,627.8,1.22,24,799.8
20250205,4,1,854.9,726.7,1.5,24,1035.2
20250206,4,1,791.0,672.3,1.08,24,1022.96
20250207,4,1,869.3,738.9,1.8,24,1154.16
20250208,4,1,879.8,747.8,0.83,24,1309.59
20250209,4,1,887.8,754.6,0.56,24,1105.89
20250210,4,1,806.1,685.2,1.5,24,1160.24
20250211,4,1,848.7,721.4,0.8,24,1165.5
20250212,4,1,873.2,742.2,0.66,24,1039.16
20250213,4,1,818.6,695.8,2.14,24,968.93
20250214,4,1,876.9,745.3,5.52,24,1249.03
20250215,4,1,806.2,685.3,0.62,24,979.97
20250216,4,1,736.1,625.7,0.0,24,1040.01
20250217,4,1,813.6,691.6,1.4,24,949.75
20250218,4,1,814.6,692.4,0.87,24,965.27
20250219,4,1,783.1,665.7,0.02,24,999.3
20250220,4,1,686.9,583.9,1.38,24,817.77
20250221,4,1,847.6,720.5,0.99,24,1042.31
20250222,4,1,789.0,670.6,1.1,24,1016.38
20250223,4,1,793.3,674.3,0.77,24,1067.81
20250224,4,1,835.8,710.5,1.67,24,1014.63
20250225,4,1,901.7,766.4,0.5,24,1174.99
20250226,4,1,731.2,621.6,1.23,24,993.27
20250227,4,1,813.4,691.4,0.45,24,1036.39
20250228,4,1,844.2,717.6,1.31,24,1107.03
20250301,4,1,697.1,592.5,1.23,24,887.08
20250302,4,1,656.8,558.3,0.57,24,835.07
20250303,4,1,684.4,581.7,0.79,24,861.82
20250304,4,1,709.7,603.2,0.97,24,844.81
20250305,4,1,723.1,614.6,1.37,24,951.59
20250306,4,1,786.1,668.2,0.62,24,1052.5
20250307,4,1,662.4,563.0,1.31,24,783.32
20250308,4,1,704.8,599.1,0.98,24,792.12
20250309,4,1,670.4,569.8,0.9,24,800.43
20250310,4,1,625.2,531.4,0.6,24,847.17
20250311,4,1,693.2,589.2,0.85,24,944.2
20250312,4,1,707.9,601.7,1.52,24,928.5
20250313,4,1,656.1,557.7,1.21,24,828.62
20250314,4,1,769.4,654.0,1.32,24,981.49
20250315,4,1,743.7,632.2,1.92,24,1067.81
20250316,4,1,747.7,635.6,1.5,24,886.76
20250317,4,1,638.1,542.4,2.06,24,765.73
20250318,4,1,558.6,474.8,1.28,24,766.68
20250319,4,1,673.4,572.4,0.14,24,922.68
20250320,4,1,699.8,594.8,1.41,24,857.26
20250321,4,1,708.3,602.1,0.59,24,880.99
20250322,4,1,658.9,560.1,0.4,24,798.28
20250323,4,1,648.2,550.9,1.07,24,831.07
20250324,4,1,670.7,570.1,1.04,24,862.69
20250325,4,1,775.7,659.3,1.02,24,941.95
20250326,4,1,756.5,643.0,1.42,24,976.25
20250327,4,1,680.2,578.2,1.13,24,735.62
20250328,4,1,700.8,595.7,0.79,24,846.54
20250329,4,1,736.7,626.2,1.24,24,1030.28
20250330,4,1,687.0,583.9,1.43,24,853.41
20250331,4,1,773.1,657.1,1.12,24,927.64
20250401,4,1,741.2,630.0,1.24,24,1004.75
20250402,4,1,589.3,500.9,0.34,24,754.02
20250403,4,1,766.5,651.5,2.36,24,989.64
20250404,4,1,715.9,608.5,1.75,24,1019.89
20250405,4,1,619.1,526.3,1.67,24,732.62
20250406,4,1,683.2,580.7,0.95,24,890.26
20250407,4,1,590.4,501.9,1.39,24,681.05
20250408,4,1,688.4,585.1,1.55,24,764.83
20250409,4,1,696.0,591.6,0.67,24,1023.39
20250410,4,1,705.8,599.9,1.62,24,804.94
20250411,4,1,732.6,622.7,0.0,24,958.86
20250412,4,1,751.6,638.9,1.09,24,954.94
20250413,4,1,748.8,636.5,1.28,24,937.57
20250414,4,1,694.3,590.2,1.53,24,996.03
20250415,4,1,668.4,568.2,1.49,24,849.12
20250416,4,1,665.6,565.8,1.86,24,872.46
20250417,4,1,709.2,602.9,0.85,24,879.14
20250418,4,1,729.1,619.8,0.94,24,921.19
20250419,4,1,705.1,599.3,2.1,24,998.51
20250420,4,1,747.9,635.7,1.93,24,919.72
20250421,4,1,740.5,629.5,1.17,24,1033.04
20250422,4,1,711.5,604.8,1.74,24,912.18
20250423,4,1,687.6,584.5,1.33,24,836.47
20250424,4,1,658.4,559.6,0.54,24,831.37
20250425,4,1,667.6,567.5,0.66,24,890.41
20250426,4,1,563.5,479.0,1.24,24,708.66
20250427,4,1,684.8,582.1,0.8,24,872.55
20250428,4,1,678.0,576.3,1.03,24,998.12
20250429,4,1,708.6,602.3,1.29,24,926.43
20250430,4,1,667.6,567.4,0.34,24,777.09
20250501,4,1,719.9,611.9,1.23,24,925.54
20250502,4,1,776.1,659.7,2.0,24,1088.96
20250503,4,1,700.5,595.4,0.85,24,958.24
20250504,4,1,776.9,660.4,1.27,24,1092.15
20250505,4,1,685.0,582.2,1.5,24,867.97
20250506,4,1,728.8,619.5,2.14,24,990.7
20250507,4,1,605.1,514.4,1.15,24,722.54
20250508,4,1,663.8,564.3,1.25,24,824.99
20250509,4,1,668.4,568.1,1.06,24,823.25
20250510,4,1,628.6,534.4,0.57,24,736.54
20250511,4,1,666.3,566.4,0.91,24,838.16
20250512,4,1,635.9,540.5,1.52,24,779.88
20250513,4,1,758.5,644.7,0.95,24,1050.9
20250514,4,1,707.6,601.4,0.41,24,964.57
20250515,4,1,793.6,674.6,0.8,24,1024.89
20250516,4,1,690.6,587.0,0.8,24,964.9
20250517,4,1,712.4,605.5,0.48,24,853.63
20250518,4,1,705.9,600.0,1.12,24,930.38
20250519,4,1,849.6,722.2,0.62,24,976.95
20250520,4,1,676.8,575.3,1.23,24,833.52
20250521,4,1,645.8,548.9,0.62,24,864.3
20250522,4,1,758.4,644.7,1.3,24,943.37
20250523,4,1,742.6,631.2,0.74,24,873.09
20250524,4,1,630.5,536.0,0.5,24,860.48
20250525,4,1,634.1,539.0,1.64,24,799.56
20250526,4,1,732.4,622.5,1.62,24,963.06
20250527,4,1,737.9,627.2,0.57,24,975.17
20250528,4,1,786.9,668.8,2.36,24,1036.28
20250529,4,1,685.5,582.7,1.11,24,810.86
20250530,4,1,758.2,644.5,0.66,24,944.19
20250531,4,1,714.1,607.0,1.62,24,949.58
20250601,4,1,575.5,489.2,1.33,24,738.91
20250602,4,1,520.7,442.6,0.33,24,658.19
20250603,4,1,527.0,447.9,0.5,24,676.63
20250604,4,1,510.9,434.2,1.52,24,592.76
20250605,4,1,466.2,396.3,0.7,24,578.98
20250606,4,1,440.3,374.3,1.8,24,531.12
20250607,4,1,443.2,376.7,1.27,24,537.88
20250608,4,1,508.4,432.2,1.52,24,681.24
20250609,4,1,558.5,474.7,1.39,24,653.12
20250610,4,1,478.3,406.5,1.05,24,683.32
20250611,4,1,450.2,382.6,1.22,24,578.45
20250612,4,1,520.4,442.3,0.0,24,654.57
20250613,4,1,436.8,371.3,1.95,24,498.67
20250614,4,1,474.3,403.1,1.28,24,627.58
20250615,4,1,372.3,316.4,1.11,24,458.77
20250616,4,1,592.0,503.2,0.38,24,757.36
20250617,4,1,464.1,394.4,1.65,24,552.85
20250618,4,1,513.3,436.3,0.92,24,681.78
20250619,4,1,348.1,295.9,1.14,24,463.69
20250620,4,1,495.0,420.7,0.48,24,681.85
20250621,4,1,523.7,445.1,0.74,24,656.32
20250622,4,1,403.8,343.2,2.02,24,452.04
20250623,4,1,539.8,458.8,1.59,24,689.48
20250624,4,1,490.8,417.2,2.34,24,684.75
20250625,4,1,464.2,394.6,1.57,24,580.13
20250626,4,1,558.9,475.1,0.0,24,734.31
20250627,4,1,436.4,371.0,1.65,24,588.4
20250628,4,1,503.2,427.7,0.28,24,727.39
20250629,4,1,546.1,464.2,1.22,24,688.14
20250630,4,1,522.6,444.2,1.39,24,779.5
20250701,4,1,486.3,413.3,1.52,24,607.92
20250702,4,1,460.6,391.5,1.64,24,529.67
20250703,4,1,426.2,362.3,1.03,24,521.27
20250704,4,1,568.6,483.3,1.43,24,712.04
20250705,4,1,534.1,454.0,1.48,24,687.45
20250706,4,1,533.1,453.1,1.6,24,620.32
20250707,4,1,462.2,392.9,1.63,24,633.95
20250708,4,1,471.3,400.6,1.17,24,618.81
20250709,4,1,482.6,410.2,0.62,24,566.18
20250710,4,1,514.6,437.4,5.0,24,647.28
20250711,4,1,454.7,386.5,1.06,24,625.41
20250712,4,1,486.4,413.5,0.89,24,590.93
20250713,4,1,526.4,447.4,1.43,24,673.29
20250714,4,1,447.5,380.4,1.18,24,495.31
20250715,4,1,492.5,418.6,0.82,24,607.73
20250716,4,1,553.3,470.3,0.73,24,767.18
20250717,4,1,561.1,476.9,0.64,24,631.05
20250718,4,1,486.4,413.4,1.38,24,582.45
20250719,4,1,496.1,421.7,0.82,24,586.18
20250720,4,1,532.1,452.3,0.97,24,640.67
20250721,4,1,380.9,323.8,0.82,24,484.24
20250722,4,1,520.0,442.0,1.01,24,710.47
20250723,4,1,479.8,407.9,1.29,24,612.38
20250724,4,1,374.0,317.9,1.02,24,438.33
20250725,4,1,464.2,394.5,1.11,24,564.85
20250726,4,1,475.8,404.4,1.63,24,546.25
20250727,4,1,485.3,412.5,0.85,24,718.31
20250728,4,1,510.1,433.6,1.38,24,712.18
20250729,4,1,408.7,347.4,0.01,24,501.54
20250730,4,1,467.6,397.5,0.75,24,600.36
20250731,4,1,494.7,420.5,0.21,24,673.13
20250801,4,1,485.4,412.6,0.57,24,628.99
20250802,4,1,511.9,435.1,0.89,24,637.85
20250803,4,1,459.7,390.7,0.33,24,616.14
20250804,4,1,494.7,420.5,1.25,24,613.69
20250805,4,1,389.9,331.4,0.81,24,542.82
20250806,4,1,578.1,491.4,0.8,24,736.86
20250807,4,1,319.4,271.5,1.66,24,412.55
20250808,4,1,559.6,475.6,1.48,24,733.73
20250809,4,1,445.3,378.5,1.73,24,587.29
20250810,4,1,425.1,361.3,0.93,24,536.83
20250811,4,1,495.5,421.2,1.23,24,638.93
20250812,4,1,500.1,425.1,0.61,24,604.93
20250813,4,1,451.8,384.0,1.3,24,517.68
20250814,4,1,477.4,405.8,1.16,24,647.0
20250815,4,1,490.6,417.0,1.83,24,585.12
20250816,4,1,491.2,417.5,0.15,24,710.74
20250817,4,1,615.1,522.9,0.35,24,743.96
20250818,4,1,425.0,361.2,1.33,24,558.34
20250819,4,1,483.4,410.9,0.55,24,587.92
20250820,4,1,505.2,429.4,0.44,24,622.5
20250821,4,1,526.2,447.2,1.34,24,672.63
20250822,4,1,399.8,339.9,1.08,24,515.71
20250823,4,1,573.6,487.6,1.4,24,703.16
20250824,4,1,451.0,383.3,2.05,24,572.6
20250825,4,1,522.1,443.8,0.26,24,640.21
20250826,4,1,555.4,472.1,1.56,24,648.97
20250827,4,1,397.9,338.2,1.05,24,564.52
20250828,4,1,493.0,419.1,0.48,24,592.89
20250829,4,1,407.2,346.1,0.59,24,559.91
20250830,4,1,432.7,367.8,1.11,24,567.83
20250831,4,1,486.5,413.5,1.52,24,677.95
20250901,4,1,664.1,564.5,0.6,24,769.46
20250902,4,1,707.4,601.3,1.16,24,858.9
20250903,4,1,734.2,624.1,1.88,24,1023.87
20250904,4,1,657.8,559.2,0.78,24,859.86
20250905,4,1,701.1,595.9,1.68,24,1047.36
20250906,4,1,764.5,649.8,1.19,24,869.56
20250907,4,1,837.5,711.8,1.44,24,998.03
20250908,4,1,607.8,516.7,1.28,24,729.82
20250909,4,1,670.3,569.7,1.22,24,903.23
20250910,4,1,744.2,632.6,0.55,24,1011.1
20250911,4,1,698.1,593.4,1.55,24,906.77
20250912,4,1,693.3,589.3,0.8,24,777.58
20250913,4,1,677.3,575.7,0.5,24,777.88
20250914,4,1,757.7,644.1,0.4,24,993.89
20250915,4,1,653.8,555.8,1.83,24,864.25
20250916,4,1,678.0,576.3,1.19,24,852.75
20250917,4,1,752.0,639.2,1.0,24,905.18
20250918,4,1,703.4,597.9,1.58,24,855.21
20250919,4,1,689.9,586.4,0.9,24,994.79
20250920,4,1,741.6,630.4,0.48,24,902.97
20250921,4,1,687.6,584.4,1.52,24,750.15
20250922,4,1,661.2,562.0,0.45,24,874.95
20250923,4,1,693.9,589.8,0.42,24,968.96
20250924,4,1,724.2,615.6,0.46,24,856.07
20250925,4,1,667.8,567.7,0.91,24,853.37
20250926,4,1,742.7,631.3,1.78,24,978.76
20250927,4,1,601.7,511.4,0.61,24,794.72
20250928,4,1,665.8,565.9,1.41,24,937.57
20250929,4,1,707.8,601.7,0.55,24,839.87
20250930,4,1,642.1,545.8,5.51,24,887.18
20251001,4,1,720.1,612.1,5.51,24,965.52
20251002,4,1,636.7,541.2,0.59,24,819.28
20251003,4,1,754.9,641.7,1.29,24,951.7
20251004,4,1,651.4,553.7,1.12,24,863.63
20251005,4,1,721.4,613.2,1.33,24,948.35
20251006,4,1,664.0,564.4,0.29,24,826.26
20251007,4,1,698.8,594.0,1.2,24,896.97
20251008,4,1,693.9,589.8,1.1,24,845.67
20251009,4,1,751.1,638.4,0.76,24,921.54
20251010,4,1,762.0,647.7,0.12,24,1023.09
20251011,4,1,703.4,597.9,1.7,24,889.87
20251012,4,1,637.5,541.9,0.68,24,957.56
20251013,4,1,714.3,607.2,1.5,24,789.07
20251014,4,1,677.0,575.4,0.45,24,921.0
20251015,4,1,614.6,522.4,0.78,24,900.58
20251016,4,1,721.1,612.9,0.92,24,991.19
20251017,4,1,716.1,608.7,0.61,24,855.89
20251018,4,1,750.4,637.8,1.55,24,924.39
20251019,4,1,697.4,592.8,1.33,24,904.38
20251020,4,1,721.2,613.0,1.28,24,890.13
20251021,4,1,700.5,595.4,0.82,24,931.37
20251022,4,1,684.6,581.9,1.73,24,914.32
20251023,4,1,713.0,606.1,0.63,24,851.26
20251024,4,1,715.7,608.3,0.69,24,951.97
20251025,4,1,732.2,622.4,0.35,24,857.14
20251026,4,1,747.8,635.7,1.06,24,1064.95
20251027,4,1,681.1,578.9,0.42,24,896.43
20251028,4,1,701.9,596.6,1.27,24,933.39
20251029,4,1,757.4,643.8,0.0,24,813.74
20251030,4,1,687.0,584.0,1.07,24,970.99
20251031,4,1,683.2,580.7,1.42,24,934.44
20251101,4,1,703.2,597.7,1.83,24,886.18
20251102,4,1,796.8,677.3,0.55,24,1017.15
20251103,4,1,766.6,651.6,0.92,24,972.68
20251104,4,1,659.3,560.4,1.45,24,816.49
20251105,4,1,722.4,614.0,1.33,24,1035.83
20251106,4,1,800.3,680.2,0.64,24,978.37
20251107,4,1,743.2,631.7,0.74,24,827.08
20251108,4,1,741.5,630.3,1.56,24,1022.29
20251109,4,1,669.0,568.7,1.16,24,707.04
20251110,4,1,714.0,606.9,0.42,24,953.8
20251111,4,1,781.6,664.4,0.91,24,986.66
20251112,4,1,747.9,635.7,2.15,24,933.59
20251113,4,1,738.5,627.7,1.79,24,936.95
20251114,4,1,740.2,629.2,1.64,24,863.53
20251115,4,1,615.4,523.1,1.5,24,715.86
20251116,4,1,686.0,583.1,1.42,24,877.36
20251117,4,1,755.6,642.2,1.0,24,929.54
20251118,4,1,672.5,571.6,0.83,24,892.35
20251119,4,1,746.0,634.1,1.08,24,930.86
20251120,4,1,760.4,646.3,0.82,24,903.55
20251121,4,1,577.7,491.0,1.56,24,797.04
20251122,4,1,653.5,555.5,1.29,24,735.26
20251123,4,1,764.9,650.2,1.11,24,922.39
20251124,4,1,637.9,542.2,0.47,24,747.58
20251125,4,1,647.3,550.2,0.76,24,947.49
20251126,4,1,783.2,665.7,1.85,24,946.78
20251127,4,1,652.5,554.6,0.83,24,874.54
20251128,4,1,692.4,588.5,1.65,24,902.07
20251129,4,1,673.6,572.5,1.09,24,837.35
20251130,4,1,704.9,599.2,1.55,24,909.07
20251201,4,1,696.9,592.3,0.96,24,878.23
20251202,4,1,785.9,668.0,0.62,24,1055.95
20251203,4,1,834.8,709.6,5.54,24,1118.45
20251204,4,1,875.0,743.7,0.31,24,1156.37
20251205,4,1,861.1,731.9,1.99,24,1170.76
20251206,4,1,820.6,697.5,1.32,24,1108.0
20251207,4,1,889.5,756.1,1.34,24,1016.05
20251208,4,1,844.6,717.9,1.39,24,967.9
20251209,4,1,725.6,616.7,1.79,24,930.15
20251210,4,1,771.3,655.6,1.84,24,857.32
20251211,4,1,948.2,806.0,1.62,24,1041.03
20251212,4,1,816.8,694.3,1.41,24,1030.86
20251213,4,1,913.9,776.8,0.99,24,1189.66
20251214,4,1,775.5,659.1,1.24,24,1109.1
20251215,4,1,942.3,801.0,1.43,24,1102.07
20251216,4,1,817.8,695.1,0.61,24,970.82
20251217,4,1,881.4,749.2,0.49,24,1109.98
20251218,4,1,737.4,626.8,0.57,24,939.16
20251219,4,1,888.5,755.2,2.03,24,1154.79
20251220,4,1,915.5,778.2,1.13,24,989.09
20251221,4,1,914.0,776.9,0.0,24,1200.07
20251222,4,1,848.6,721.3,1.19,24,1185.54
20251223,4,1,909.4,773.0,0.83,24,1120.32
20251224,4,1,804.9,684.2,1.72,24,882.59
20251225,4,1,829.6,705.2,1.59,24,1067.69
20251226,4,1,756.8,643.3,0.99,24,1046.05
20251227,4,1,882.9,750.5,0.65,24,1213.56
20251228,4,1,793.9,674.8,0.87,24,1088.21
20251229,4,1,872.8,741.9,0.57,24,924.1
20251230,4,1,877.3,745.7,0.65,24,1124.66
20251231,4,1,867.7,737.5,0.37,24,1088.82
20240101,4,2,922.4,784.0,0.64,24,1205.85
20240102,4,2,841.9,715.6,0.4,24,1050.64
20240103,4,2,857.1,728.5,0.75,24,1113.9
20240104,4,2,950.3,807.7,1.34,24,1173.46
20240105,4,2,803.9,683.3,1.18,24,938.69
20240106,4,2,880.7,748.6,1.12,24,1138.85
20240107,4,2,846.4,719.4,1.45,24,950.21
20240108,4,2,762.4,648.0,0.7,24,1026.77
20240109,4,2,877.1,745.5,0.2,24,1109.47
20240110,4,2,726.7,617.7,1.62,24,813.7
20240111,4,2,910.9,774.3,1.43,24,1201.49
20240112,4,2,808.0,686.8,0.36,24,966.83
20240113,4,2,907.5,771.4,1.25,24,1199.54
20240114,4,2,851.2,723.5,1.85,24,1188.44
20240115,4,2,845.9,719.0,1.23,24,1079.2
20240116,4,2,843.0,716.6,1.42,24,1094.81
20240117,4,2,816.5,694.1,1.14,24,1051.64
20240118,4,2,845.0,718.2,0.48,24,1131.53
20240119,4,2,839.5,713.6,0.77,24,1177.13
20240120,4,2,795.6,676.3,0.15,24,926.11
20240121,4,2,845.8,718.9,0.47,24,1185.71
20240122,4,2,822.2,698.8,0.53,24,983.88
20240123,4,2,754.7,641.5,0.89,24,966.78
20240124,4,2,816.8,694.3,1.42,24,1015.04
20240125,4,2,815.5,693.2,0.5,24,1034.1
20240126,4,2,726.6,617.6,0.25,24,1033.51
20240127,4,2,857.7,729.0,1.77,24,1116.06
20240128,4,2,948.2,805.9,1.29,24,1097.3
20240129,4,2,787.0,668.9,5.56,24,888.26
20240130,4,2,886.1,753.2,1.49,24,1103.39
20240131,4,2,821.8,698.5,0.55,24,1014.3
20240201,4,2,859.6,730.6,2.06,24,1119.23
20240202,4,2,818.7,695.9,0.08,24,1122.15
20240203,4,2,830.9,706.3,0.68,24,1136.57
20240204,4,2,837.9,712.2,1.59,24,1065.66
20240205,4,2,840.5,714.4,1.57,24,1028.04
20240206,4,2,748.1,635.9,0.45,24,964.78
20240207,4,2,875.4,744.1,0.46,24,1141.76
20240208,4,2,884.7,752.0,1.41,24,1239.79
20240209,4,2,897.2,762.6,0.35,24,1092.53
20240210,4,2,799.1,679.3,1.31,24,1044.68
20240211,4,2,889.2,755.8,1.15,24,1239.27
20240212,4,2,889.4,756.0,1.51,24,1191.43
20240213,4,2,804.2,683.6,1.41,24,960.27
20240214,4,2,819.0,696.2,1.04,24,1029.17
20240215,4,2,840.4,714.3,1.64,24,1051.38
20240216,4,2,931.5,791.7,1.09,24,1322.21
20240217,4,2,762.6,648.2,1.13,24,1114.27
20240218,4,2,843.7,717.2,1.1,24,1212.71
20240219,4,2,818.1,695.4,1.4,24,987.3
20240220,4,2,829.1,704.7,2.04,24,1123.89
20240221,4,2,816.6,694.1,1.16,24,1056.88
20240222,4,2,837.7,712.0,0.8,24,1116.83
20240223,4,2,795.2,675.9,0.79,24,1004.81
20240224,4,2,749.8,637.3,1.13,24,888.77
20240225,4,2,826.8,702.8,0.0,24,1000.21
20240226,4,2,772.8,656.9,0.84,24,969.7
20240227,4,2,807.7,686.6,1.92,24,1024.43
20240228,4,2,853.2,725.2,0.46,24,1114.29
20240229,4,2,814.6,692.4,0.1,24,1118.95
20240301,4,2,638.4,542.6,0.65,24,896.8
20240302,4,2,678.5,576.7,1.35,24,828.15
20240303,4,2,704.3,598.7,0.89,24,842.17
20240304,4,2,714.1,607.0,0.74,24,843.47
20240305,4,2,708.0,601.8,0.72,24,897.04
20240306,4,2,719.0,611.2,0.36,24,1001.18
20240307,4,2,639.8,543.9,1.11,24,841.12
20240308,4,2,742.0,630.7,1.93,24,1011.66
20240309,4,2,686.7,583.7,0.97,24,927.17
20240310,4,2,715.7,608.3,0.31,24,896.98
20240311,4,2,698.5,593.7,1.25,24,833.06
20240312,4,2,636.3,540.8,0.93,24,833.94
20240313,4,2,677.9,576.2,1.42,24,936.19
20240314,4,2,707.4,601.3,0.9,24,884.65
20240315,4,2,658.2,559.5,0.37,24,816.99
20240316,4,2,773.1,657.1,1.68,24,984.77
20240317,4,2,677.5,575.9,1.02,24,918.09
20240318,4,2,759.1,645.2,0.89,24,875.85
20240319,4,2,845.0,718.2,0.39,24,1157.66
20240320,4,2,660.2,561.2,1.28,24,782.82
20240321,4,2,694.6,590.4,0.98,24,861.11
20240322,4,2,671.4,570.7,0.89,24,804.05
20240323,4,2,746.0,634.1,0.54,24,1018.19
20240324,4,2,693.9,589.8,0.61,24,938.95
20240325,4,2,772.9,657.0,1.32,24,931.38
20240326,4,2,723.2,614.7,1.45,24,984.39
20240327,4,2,709.4,603.0,1.61,24,869.46
20240328,4,2,683.9,581.3,0.01,24,934.41
20240329,4,2,730.4,620.8,0.95,24,946.34
20240330,4,2,730.9,621.3,1.56,24,992.07
20240331,4,2,755.0,641.8,1.99,24,962.67
20240401,4,2,648.7,551.4,1.51,24,818.75
20240402,4,2,813.5,691.5,0.35,24,987.53
20240403,4,2,671.7,571.0,1.51,24,786.06
20240404,4,2,674.8,573.6,0.69,24,903.82
20240405,4,2,745.4,633.6,1.13,24,913.43
20240406,4,2,678.6,576.8,0.25,24,866.22
20240407,4,2,734.6,624.4,1.12,24,980.54
20240408,4,2,670.8,570.2,0.43,24,894.43
20240409,4,2,717.7,610.0,0.77,24,925.91
20240410,4,2,702.2,596.9,0.88,24,945.68
20240411,4,2,688.1,584.9,1.66,24,937.71
20240412,4,2,702.8,597.4,1.08,24,913.75
20240413,4,2,682.2,579.9,0.68,24,850.54
20240414,4,2,788.0,669.8,1.23,24,862.98
20240415,4,2,682.3,580.0,1.4,24,895.24
20240416,4,2,673.7,572.7,0.77,24,832.25
20240417,4,2,780.1,663.1,0.49,24,1082.59
20240418,4,2,704.8,599.1,0.43,24,934.85
20240419,4,2,707.6,601.5,1.56,24,837.2
20240420,4,2,770.4,654.9,0.65,24,1004.9
20240421,4,2,734.4,624.2,1.37,24,830.61
20240422,4,2,763.4,648.9,1.14,24,960.78
20240423,4,2,670.8,570.2,0.6,24,839.3
20240424,4,2,780.4,663.4,1.18,24,893.12
20240425,4,2,708.8,602.4,0.87,24,967.87
20240426,4,2,730.6,621.0,1.82,24,961.55
20240427,4,2,648.8,551.5,1.46,24,765.62
20240428,4,2,716.8,609.2,0.63,24,990.53
20240429,4,2,687.5,584.4,0.17,24,959.74
20240430,4,2,599.6,509.6,1.33,24,809.92
20240501,4,2,672.3,571.4,0.05,24,879.8
20240502,4,2,675.8,574.4,0.34,24,923.93
20240503,4,2,704.3,598.6,0.23,24,977.82
20240504,4,2,732.2,622.3,0.96,24,957.95
20240505,4,2,679.2,577.3,1.12,24,910.18
20240506,4,2,782.1,664.8,1.56,24,1054.97
20240507,4,2,768.2,653.0,1.13,24,1003.48
20240508,4,2,684.1,581.5,0.94,24,899.56
20240509,4,2,700.1,595.0,1.49,24,851.25
20240510,4,2,746.4,634.5,1.84,24,838.2
20240511,4,2,696.9,592.3,0.26,24,856.51
20240512,4,2,710.1,603.6,2.27,24,933.42
20240513,4,2,675.1,573.9,1.0,24,789.79
20240514,4,2,694.4,590.2,0.26,24,839.95
20240515,4,2,693.2,589.2,0.72,24,883.76
20240516,4,2,659.7,560.8,1.5,24,866.05
20240517,4,2,702.4,597.0,0.82,24,922.63
20240518,4,2,711.5,604.7,0.15,24,871.02
20240519,4,2,700.8,595.7,1.74,24,894.84
20240520,4,2,766.1,651.2,0.96,24,1033.85
20240521,4,2,676.5,575.0,0.8,24,957.22
20240522,4,2,705.0,599.3,1.2,24,897.65
20240523,4,2,733.0,623.1,1.37,24,966.79
20240524,4,2,737.2,626.6,6.08,24,965.77
20240525,4,2,679.7,577.8,1.01,24,867.53
20240526,4,2,681.3,579.1,1.59,24,895.4
20240527,4,2,669.6,569.2,0.88,24,810.97
20240528,4,2,697.1,592.6,0.54,24,957.08
20240529,4,2,581.8,494.5,1.78,24,688.95
20240530,4,2,710.3,603.8,0.7,24,801.79
20240531,4,2,673.2,572.2,1.18,24,859.18
20240601,4,2,467.7,397.5,0.54,24,542.75
20240602,4,2,451.6,383.8,1.42,24,613.18
20240603,4,2,541.4,460.2,0.65,24,729.33
20240604,4,2,498.3,423.6,0.96,24,673.33
20240605,4,2,523.9,445.4,0.51,24,741.16
20240606,4,2,516.3,438.9,0.93,24,684.16
20240607,4,2,522.1,443.8,1.92,24,628.38
20240608,4,2,421.3,358.1,0.85,24,550.88
20240609,4,2,413.0,351.1,0.85,24,551.98
20240610,4,2,505.6,429.8,0.97,24,639.79
20240611,4,2,464.0,394.4,0.12,24,562.19
20240612,4,2,544.6,462.9,1.36,24,748.11
20240613,4,2,594.4,505.2,0.14,24,762.64
20240614,4,2,503.8,428.2,1.41,24,566.83
